session_id,user_id,session_start,traffic_source,device_type
44541,4832,2025-04-15T17:00:00Z,social,desktop
44542,2348,2024-07-05T00:00:00Z,direct,mobile
44543,8423,2024-09-20T18:00:00Z,direct,desktop
44544,9876,2025-01-23T19:00:00Z,newsletter,desktop
44545,2795,2025-03-10T18:00:00Z,newsletter,mobile
44546,4569,2024-03-05T15:00:00Z,newsletter,desktop
44547,555,2025-12-20T12:00:00Z,direct,mobile
44548,6441,2025-08-18T16:00:00Z,newsletter,desktop
44549,8593,2025-04-19T22:00:00Z,direct,desktop
44550,6825,2025-07-02T10:00:00Z,search,desktop
44551,2622,2024-02-12T05:00:00Z,search,desktop
44552,7341,2025-09-07T16:00:00Z,search,desktop
44553,8240,2024-05-14T12:00:00Z,search,desktop
44554,8551,2025-10-27T23:00:00Z,newsletter,desktop
44555,8831,2024-10-09T20:00:00Z,direct,desktop
44556,5508,2024-11-22T20:00:00Z,social,mobile
44557,6629,2025-01-12T11:00:00Z,direct,mobile
44558,8026,2024-05-15T00:00:00Z,direct,desktop
44559,2087,2024-02-12T07:00:00Z,social,desktop
44560,4370,2024-05-11T10:00:00Z,search,mobile
44561,5956,2025-07-06T08:00:00Z,social,mobile
44562,4857,2025-03-27T14:00:00Z,direct,desktop
44563,9065,2024-01-25T13:00:00Z,direct,mobile
44564,838,2024-12-08T12:00:00Z,search,mobile
44565,6792,2025-08-26T03:00:00Z,social,mobile
44566,5214,2025-07-28T13:00:00Z,search,mobile
44567,7229,2024-07-19T14:00:00Z,search,mobile
44568,4581,2025-06-02T04:00:00Z,search,mobile
44569,1959,2025-12-09T14:00:00Z,direct,mobile
44570,2536,2025-12-06T20:00:00Z,search,mobile
44571,243,2024-09-16T11:00:00Z,direct,desktop
44572,598,2024-02-27T18:00:00Z,newsletter,mobile
44573,4557,2025-10-06T05:00:00Z,direct,mobile
44574,7889,2024-01-07T10:00:00Z,newsletter,desktop
44575,8770,2025-07-06T09:00:00Z,newsletter,mobile
44576,6186,2024-06-01T11:00:00Z,newsletter,mobile
44577,1586,2025-12-19T00:00:00Z,search,mobile
44578,7858,2025-08-23T20:00:00Z,newsletter,desktop
44579,8224,2024-04-09T04:00:00Z,social,desktop
44580,9413,2024-11-23T12:00:00Z,direct,mobile
44581,3744,2025-01-06T15:00:00Z,newsletter,mobile
44582,8755,2025-06-17T03:00:00Z,newsletter,mobile
44583,5071,2025-08-31T14:00:00Z,direct,mobile
44584,8445,2024-01-10T14:00:00Z,social,mobile
44585,7594,2024-12-08T09:00:00Z,direct,mobile
44586,7520,2025-02-12T07:00:00Z,direct,mobile
44587,4410,2024-07-19T06:00:00Z,search,desktop
44588,9850,2024-11-26T23:00:00Z,search,mobile
44589,675,2024-09-11T16:00:00Z,direct,desktop
44590,3411,2025-11-02T20:00:00Z,direct,mobile
44591,3744,2025-10-28T16:00:00Z,search,mobile
44592,1164,2024-01-01T21:00:00Z,social,mobile
44593,149,2025-06-19T09:00:00Z,social,desktop
44594,5751,2025-10-04T04:00:00Z,search,desktop
44595,6622,2025-04-25T07:00:00Z,social,desktop
44596,1457,2024-01-27T01:00:00Z,newsletter,mobile
44597,4509,2024-10-08T05:00:00Z,social,mobile
44598,4344,2024-03-27T01:00:00Z,direct,mobile
44599,1320,2025-07-11T04:00:00Z,direct,mobile
44600,8563,2024-09-10T01:00:00Z,social,desktop
44601,2208,2024-07-26T13:00:00Z,social,desktop
44602,8639,2025-10-15T23:00:00Z,newsletter,desktop
44603,6114,2024-09-06T20:00:00Z,social,mobile
44604,6122,2025-08-03T06:00:00Z,newsletter,mobile
44605,8810,2025-03-04T09:00:00Z,newsletter,desktop
44606,4576,2024-11-29T01:00:00Z,social,desktop
44607,7780,2025-10-04T21:00:00Z,social,desktop
44608,9863,2025-05-04T13:00:00Z,social,desktop
44609,5410,2025-06-09T02:00:00Z,newsletter,desktop
44610,642,2024-12-12T09:00:00Z,newsletter,desktop
44611,1375,2024-08-03T02:00:00Z,search,desktop
44612,3512,2025-02-18T07:00:00Z,search,desktop
44613,2599,2025-06-18T03:00:00Z,direct,mobile
44614,8649,2024-08-26T03:00:00Z,direct,mobile
44615,1892,2025-10-04T15:00:00Z,search,mobile
44616,5400,2025-07-12T07:00:00Z,search,mobile
44617,4307,2025-03-12T23:00:00Z,social,desktop
44618,2004,2024-03-27T21:00:00Z,direct,mobile
44619,8110,2025-01-12T00:00:00Z,search,desktop
44620,6468,2025-06-09T04:00:00Z,social,mobile
44621,7341,2025-08-24T05:00:00Z,search,mobile
44622,6563,2024-10-15T03:00:00Z,social,desktop
44623,4978,2025-04-04T17:00:00Z,direct,mobile
44624,5164,2024-01-10T08:00:00Z,social,mobile
44625,3548,2025-03-13T18:00:00Z,search,mobile
44626,15,2024-10-24T19:00:00Z,search,desktop
44627,1074,2025-04-01T11:00:00Z,search,desktop
44628,6413,2024-11-14T07:00:00Z,social,desktop
44629,9870,2025-12-22T00:00:00Z,search,mobile
44630,4041,2025-05-23T00:00:00Z,search,desktop
44631,850,2025-05-11T15:00:00Z,social,mobile
44632,8203,2025-02-28T01:00:00Z,social,mobile
44633,4449,2024-04-06T06:00:00Z,newsletter,mobile
44634,1769,2024-09-29T05:00:00Z,direct,mobile
44635,9556,2024-03-04T00:00:00Z,newsletter,desktop
44636,1511,2024-05-22T05:00:00Z,social,mobile
44637,804,2025-09-11T04:00:00Z,direct,desktop
44638,4942,2025-08-09T21:00:00Z,direct,desktop
44639,4794,2025-06-20T21:00:00Z,search,desktop
44640,9982,2024-01-31T16:00:00Z,newsletter,desktop
44641,4497,2024-03-01T18:00:00Z,direct,desktop
44642,9539,2024-01-12T21:00:00Z,direct,desktop
44643,608,2025-06-14T12:00:00Z,newsletter,mobile
44644,6125,2025-09-12T00:00:00Z,direct,desktop
44645,93,2025-08-04T00:00:00Z,search,mobile
44646,9416,2025-08-28T10:00:00Z,newsletter,desktop
44647,5437,2024-01-12T02:00:00Z,newsletter,mobile
44648,1746,2024-11-11T01:00:00Z,search,desktop
44649,4678,2024-09-18T08:00:00Z,newsletter,desktop
44650,3176,2024-02-19T13:00:00Z,direct,desktop
44651,2998,2024-11-26T23:00:00Z,search,mobile
44652,1009,2025-08-03T08:00:00Z,newsletter,mobile
44653,5581,2025-10-23T15:00:00Z,newsletter,mobile
44654,978,2024-12-10T12:00:00Z,direct,desktop
44655,5351,2025-03-09T14:00:00Z,social,desktop
44656,7812,2024-06-16T00:00:00Z,newsletter,mobile
44657,7532,2024-07-30T16:00:00Z,social,mobile
44658,9823,2024-10-27T05:00:00Z,search,mobile
44659,3416,2024-09-06T09:00:00Z,social,mobile
44660,6682,2025-08-25T04:00:00Z,direct,mobile
44661,2409,2025-07-05T01:00:00Z,social,mobile
44662,3476,2024-07-05T19:00:00Z,search,mobile
44663,3851,2025-03-23T09:00:00Z,direct,mobile
44664,5264,2024-11-07T21:00:00Z,social,desktop
44665,5433,2025-02-18T01:00:00Z,newsletter,desktop
44666,1433,2024-08-27T07:00:00Z,search,desktop
44667,8906,2024-08-20T02:00:00Z,direct,mobile
44668,1819,2024-07-17T07:00:00Z,direct,desktop
44669,2653,2024-07-03T13:00:00Z,search,desktop
44670,591,2025-05-08T18:00:00Z,direct,desktop
44671,7867,2024-04-24T13:00:00Z,social,desktop
44672,1490,2024-05-12T01:00:00Z,search,desktop
44673,5168,2025-03-26T12:00:00Z,direct,mobile
44674,2572,2024-09-11T07:00:00Z,newsletter,mobile
44675,614,2024-01-05T20:00:00Z,search,desktop
44676,6360,2024-09-24T16:00:00Z,direct,mobile
44677,6303,2025-01-26T08:00:00Z,newsletter,desktop
44678,5092,2025-01-21T20:00:00Z,direct,desktop
44679,7563,2025-12-23T20:00:00Z,social,desktop
44680,1970,2025-11-19T12:00:00Z,newsletter,mobile
44681,6805,2024-05-09T12:00:00Z,direct,desktop
44682,5810,2024-07-01T10:00:00Z,search,desktop
44683,3165,2024-12-17T10:00:00Z,search,mobile
44684,2157,2025-09-21T11:00:00Z,social,mobile
44685,9079,2025-08-04T23:00:00Z,newsletter,desktop
44686,8635,2024-06-08T00:00:00Z,direct,mobile
44687,3442,2025-09-23T11:00:00Z,direct,desktop
44688,1347,2024-04-18T17:00:00Z,social,desktop
44689,5530,2025-11-29T15:00:00Z,social,desktop
44690,5350,2025-09-16T10:00:00Z,social,desktop
44691,925,2024-07-24T20:00:00Z,search,mobile
44692,1821,2025-04-24T18:00:00Z,social,desktop
44693,2627,2024-08-07T06:00:00Z,search,desktop
44694,9518,2025-11-19T12:00:00Z,direct,desktop
44695,2494,2025-09-25T06:00:00Z,social,desktop
44696,8884,2024-09-05T13:00:00Z,direct,desktop
44697,6940,2024-02-24T22:00:00Z,social,desktop
44698,9439,2024-08-08T10:00:00Z,newsletter,mobile
44699,6290,2024-01-16T16:00:00Z,newsletter,desktop
44700,5395,2024-11-23T22:00:00Z,social,desktop
44701,843,2024-11-27T17:00:00Z,search,mobile
44702,6875,2025-11-10T22:00:00Z,social,mobile
44703,7588,2025-07-25T22:00:00Z,search,mobile
44704,5795,2025-05-15T20:00:00Z,direct,desktop
44705,7031,2025-03-26T22:00:00Z,direct,mobile
44706,7653,2024-04-22T07:00:00Z,newsletter,mobile
44707,2333,2025-09-23T23:00:00Z,newsletter,mobile
44708,3758,2025-02-09T14:00:00Z,direct,desktop
44709,1564,2024-11-02T16:00:00Z,search,desktop
44710,9444,2024-08-21T07:00:00Z,search,desktop
44711,388,2025-02-02T17:00:00Z,search,desktop
44712,7136,2025-01-09T22:00:00Z,newsletter,mobile
44713,4735,2025-05-07T23:00:00Z,newsletter,mobile
44714,1602,2025-03-10T16:00:00Z,social,desktop
44715,7044,2024-04-26T19:00:00Z,social,mobile
44716,6126,2024-04-28T01:00:00Z,search,mobile
44717,5961,2025-07-22T08:00:00Z,search,desktop
44718,2589,2025-05-19T06:00:00Z,social,mobile
44719,1312,2024-08-25T12:00:00Z,social,mobile
44720,1403,2024-08-02T10:00:00Z,direct,desktop
44721,2352,2024-03-19T21:00:00Z,search,desktop
44722,6754,2024-06-27T09:00:00Z,search,mobile
44723,9023,2025-12-08T22:00:00Z,search,mobile
44724,4119,2024-08-29T07:00:00Z,newsletter,desktop
44725,7816,2025-10-21T01:00:00Z,newsletter,desktop
44726,4695,2025-08-11T20:00:00Z,social,mobile
44727,3835,2025-10-29T15:00:00Z,newsletter,desktop
44728,5157,2024-05-21T04:00:00Z,direct,desktop
44729,6222,2024-01-08T07:00:00Z,newsletter,desktop
44730,5446,2025-07-28T04:00:00Z,newsletter,desktop
44731,6797,2024-12-03T16:00:00Z,newsletter,desktop
44732,9067,2024-10-11T04:00:00Z,social,desktop
44733,585,2025-02-22T11:00:00Z,direct,mobile
44734,1499,2024-02-14T11:00:00Z,social,desktop
44735,317,2024-09-01T23:00:00Z,direct,desktop
44736,2025,2025-06-13T21:00:00Z,newsletter,mobile
44737,751,2025-12-17T11:00:00Z,search,mobile
44738,6649,2024-02-12T16:00:00Z,search,mobile
44739,3323,2025-09-11T03:00:00Z,newsletter,desktop
44740,9249,2025-10-04T06:00:00Z,search,desktop
44741,3429,2025-03-08T22:00:00Z,newsletter,mobile
44742,9511,2025-04-08T09:00:00Z,newsletter,mobile
44743,8550,2024-09-24T15:00:00Z,search,mobile
44744,2358,2024-07-28T01:00:00Z,newsletter,desktop
44745,4122,2025-01-21T13:00:00Z,social,desktop
44746,9307,2024-01-20T15:00:00Z,newsletter,desktop
44747,9565,2024-03-24T19:00:00Z,direct,mobile
44748,7402,2025-03-06T17:00:00Z,direct,mobile
44749,4719,2024-01-09T09:00:00Z,direct,mobile
44750,3257,2024-03-29T01:00:00Z,search,desktop
44751,1990,2024-08-04T12:00:00Z,direct,desktop
44752,1731,2025-05-01T02:00:00Z,direct,desktop
44753,3564,2025-10-11T17:00:00Z,direct,desktop
44754,8507,2025-03-15T23:00:00Z,direct,desktop
44755,2567,2025-10-19T17:00:00Z,social,desktop
44756,139,2025-08-12T19:00:00Z,newsletter,desktop
44757,2767,2025-08-23T14:00:00Z,newsletter,mobile
44758,492,2025-09-02T02:00:00Z,social,desktop
44759,3469,2024-03-11T15:00:00Z,direct,desktop
44760,3914,2024-12-08T17:00:00Z,search,desktop
44761,8477,2025-01-25T07:00:00Z,direct,mobile
44762,6774,2025-09-16T15:00:00Z,search,desktop
44763,9521,2025-07-29T06:00:00Z,search,desktop
44764,3719,2025-05-11T08:00:00Z,social,mobile
44765,5461,2024-12-22T06:00:00Z,newsletter,desktop
44766,3050,2024-01-04T17:00:00Z,direct,desktop
44767,2451,2025-05-16T08:00:00Z,newsletter,mobile
44768,6320,2025-02-23T21:00:00Z,social,desktop
44769,3831,2024-06-20T07:00:00Z,search,mobile
44770,1450,2025-03-17T10:00:00Z,social,desktop
44771,2776,2025-03-29T14:00:00Z,direct,mobile
44772,8518,2024-09-23T00:00:00Z,newsletter,desktop
44773,5097,2024-12-01T05:00:00Z,direct,mobile
44774,7664,2025-02-25T15:00:00Z,search,mobile
44775,7947,2025-11-27T02:00:00Z,social,desktop
44776,5587,2024-04-09T09:00:00Z,direct,desktop
44777,9960,2025-02-09T18:00:00Z,direct,desktop
44778,7624,2024-10-04T02:00:00Z,social,desktop
44779,4980,2025-11-07T03:00:00Z,search,desktop
44780,5767,2024-06-05T11:00:00Z,search,mobile
44781,8370,2024-10-03T03:00:00Z,search,desktop
44782,1,2025-07-06T07:00:00Z,social,desktop
44783,5215,2025-08-08T01:00:00Z,direct,desktop
44784,6298,2025-10-09T23:00:00Z,direct,mobile
44785,977,2024-02-18T05:00:00Z,direct,mobile
44786,7205,2025-06-04T11:00:00Z,direct,desktop
44787,4207,2024-02-12T03:00:00Z,social,mobile
44788,2877,2025-09-06T19:00:00Z,newsletter,desktop
44789,3852,2025-01-20T20:00:00Z,direct,mobile
44790,1916,2024-09-26T23:00:00Z,direct,desktop
44791,8003,2024-08-29T11:00:00Z,search,desktop
44792,2302,2025-12-17T15:00:00Z,newsletter,mobile
44793,7529,2025-02-03T10:00:00Z,social,mobile
44794,4303,2024-09-20T19:00:00Z,direct,mobile
44795,665,2024-11-06T02:00:00Z,direct,mobile
44796,9246,2025-01-27T07:00:00Z,social,desktop
44797,2743,2024-11-03T18:00:00Z,search,desktop
44798,1464,2024-04-03T15:00:00Z,newsletter,desktop
44799,1662,2025-01-11T21:00:00Z,social,desktop
44800,3968,2024-09-01T06:00:00Z,social,mobile
44801,2322,2025-03-16T04:00:00Z,search,desktop
44802,4773,2025-07-24T18:00:00Z,social,desktop
44803,1313,2024-10-02T15:00:00Z,search,desktop
44804,3215,2024-04-27T20:00:00Z,newsletter,mobile
44805,9002,2024-07-07T22:00:00Z,search,desktop
44806,2887,2024-06-11T10:00:00Z,newsletter,desktop
44807,1387,2024-07-18T17:00:00Z,search,mobile
44808,4223,2025-11-12T10:00:00Z,newsletter,mobile
44809,9128,2024-02-16T01:00:00Z,social,desktop
44810,1685,2024-03-12T02:00:00Z,newsletter,desktop
44811,5150,2024-02-16T10:00:00Z,search,mobile
44812,7261,2024-04-23T01:00:00Z,social,desktop
44813,6163,2025-08-27T22:00:00Z,newsletter,mobile
44814,8073,2024-09-11T13:00:00Z,direct,desktop
44815,3478,2025-01-04T08:00:00Z,search,desktop
44816,10,2025-01-04T20:00:00Z,newsletter,mobile
44817,8338,2024-12-24T02:00:00Z,direct,desktop
44818,9784,2024-12-01T18:00:00Z,social,desktop
44819,3986,2025-07-25T12:00:00Z,search,desktop
44820,587,2024-09-21T22:00:00Z,direct,desktop
44821,2981,2025-10-06T11:00:00Z,social,mobile
44822,648,2025-09-15T02:00:00Z,social,mobile
44823,2530,2024-12-16T03:00:00Z,direct,mobile
44824,3252,2024-07-13T17:00:00Z,search,desktop
44825,1672,2024-05-01T00:00:00Z,direct,desktop
44826,2082,2024-01-31T04:00:00Z,direct,mobile
44827,7090,2024-05-27T13:00:00Z,search,mobile
44828,7737,2025-02-20T05:00:00Z,newsletter,mobile
44829,3850,2024-03-14T17:00:00Z,direct,mobile
44830,9106,2024-05-25T03:00:00Z,search,desktop
44831,8497,2025-06-18T15:00:00Z,direct,mobile
44832,625,2024-03-02T06:00:00Z,search,mobile
44833,7234,2025-12-21T13:00:00Z,social,mobile
44834,5486,2025-04-26T02:00:00Z,social,mobile
44835,8054,2024-08-29T17:00:00Z,social,desktop
44836,4080,2024-10-20T00:00:00Z,search,desktop
44837,7217,2024-01-12T11:00:00Z,direct,desktop
44838,1291,2025-05-23T15:00:00Z,search,mobile
44839,6351,2025-05-23T03:00:00Z,newsletter,mobile
44840,2850,2024-12-04T10:00:00Z,direct,desktop
44841,8809,2025-10-27T16:00:00Z,newsletter,mobile
44842,8624,2025-05-31T21:00:00Z,social,mobile
44843,7079,2025-02-17T19:00:00Z,newsletter,mobile
44844,4449,2025-07-10T09:00:00Z,social,mobile
44845,6623,2025-01-03T08:00:00Z,search,mobile
44846,3188,2024-10-18T01:00:00Z,direct,mobile
44847,4635,2025-05-03T22:00:00Z,newsletter,mobile
44848,9037,2024-03-15T01:00:00Z,direct,mobile
44849,1463,2025-05-17T14:00:00Z,direct,mobile
44850,8357,2024-10-10T15:00:00Z,social,desktop
44851,4068,2024-08-20T11:00:00Z,direct,desktop
44852,8645,2024-06-06T05:00:00Z,direct,desktop
44853,2903,2024-02-28T11:00:00Z,search,mobile
44854,7641,2025-09-11T04:00:00Z,social,desktop
44855,8055,2024-10-29T05:00:00Z,newsletter,desktop
44856,4795,2024-07-12T19:00:00Z,social,desktop
44857,6915,2025-10-10T14:00:00Z,newsletter,desktop
44858,227,2025-09-30T21:00:00Z,social,desktop
44859,9170,2024-05-18T16:00:00Z,direct,desktop
44860,7112,2025-08-28T01:00:00Z,direct,mobile
44861,9102,2024-05-31T22:00:00Z,newsletter,mobile
44862,9141,2025-07-17T07:00:00Z,search,desktop
44863,8145,2025-08-09T10:00:00Z,social,desktop
44864,4812,2024-05-14T00:00:00Z,social,desktop
44865,957,2025-09-09T10:00:00Z,search,desktop
44866,5011,2024-05-05T21:00:00Z,social,desktop
44867,5537,2025-03-25T16:00:00Z,search,desktop
44868,3785,2025-04-18T13:00:00Z,direct,mobile
44869,7977,2025-11-21T12:00:00Z,social,desktop
44870,1931,2024-11-22T09:00:00Z,social,mobile
44871,1388,2025-07-13T19:00:00Z,search,mobile
44872,8246,2025-03-27T03:00:00Z,social,mobile
44873,5826,2025-08-13T15:00:00Z,search,desktop
44874,7684,2024-10-17T19:00:00Z,search,desktop
44875,5339,2024-09-06T06:00:00Z,direct,mobile
44876,1074,2024-02-10T08:00:00Z,search,mobile
44877,9255,2025-10-02T11:00:00Z,social,mobile
44878,58,2025-04-05T04:00:00Z,social,mobile
44879,391,2024-06-30T09:00:00Z,search,mobile
44880,7568,2024-12-04T20:00:00Z,search,mobile
44881,1187,2025-09-27T09:00:00Z,search,desktop
44882,8732,2025-01-19T18:00:00Z,social,mobile
44883,9483,2025-11-01T04:00:00Z,newsletter,desktop
44884,9895,2024-02-01T23:00:00Z,newsletter,mobile
44885,8122,2024-12-07T05:00:00Z,newsletter,desktop
44886,3112,2025-04-22T16:00:00Z,social,desktop
44887,1155,2024-06-28T07:00:00Z,search,desktop
44888,7033,2024-08-11T09:00:00Z,newsletter,mobile
44889,7104,2025-05-28T19:00:00Z,direct,desktop
44890,4376,2024-08-13T03:00:00Z,social,mobile
44891,8354,2024-10-03T16:00:00Z,search,desktop
44892,7544,2025-10-24T15:00:00Z,social,desktop
44893,9523,2024-02-11T11:00:00Z,social,desktop
44894,5079,2024-10-18T22:00:00Z,newsletter,mobile
44895,7054,2024-07-14T21:00:00Z,social,mobile
44896,4899,2024-07-08T13:00:00Z,direct,desktop
44897,9738,2025-07-05T22:00:00Z,social,mobile
44898,6829,2024-03-28T12:00:00Z,direct,mobile
44899,3389,2024-12-28T01:00:00Z,direct,desktop
44900,7411,2024-07-07T07:00:00Z,search,desktop
44901,8158,2024-07-05T22:00:00Z,social,mobile
44902,4601,2025-06-03T21:00:00Z,search,mobile
44903,349,2025-07-05T10:00:00Z,search,mobile
44904,4679,2024-12-06T06:00:00Z,social,mobile
44905,169,2025-01-10T21:00:00Z,social,desktop
44906,3309,2025-01-23T03:00:00Z,newsletter,mobile
44907,3292,2024-06-28T05:00:00Z,search,desktop
44908,5943,2025-03-10T12:00:00Z,social,mobile
44909,4404,2025-07-12T05:00:00Z,social,desktop
44910,2326,2024-10-11T03:00:00Z,social,desktop
44911,9684,2024-10-29T21:00:00Z,social,desktop
44912,139,2024-07-20T13:00:00Z,direct,mobile
44913,8239,2025-10-18T13:00:00Z,newsletter,desktop
44914,9719,2025-02-19T21:00:00Z,newsletter,desktop
44915,6884,2024-01-08T19:00:00Z,newsletter,desktop
44916,4897,2025-10-05T23:00:00Z,social,desktop
44917,115,2025-04-02T11:00:00Z,newsletter,desktop
44918,5264,2024-12-02T22:00:00Z,newsletter,mobile
44919,8967,2024-02-29T22:00:00Z,social,mobile
44920,9317,2025-07-16T22:00:00Z,social,mobile
44921,3690,2025-08-06T15:00:00Z,newsletter,mobile
44922,2250,2024-01-15T14:00:00Z,direct,mobile
44923,4350,2025-07-24T23:00:00Z,newsletter,desktop
44924,8926,2025-06-28T20:00:00Z,direct,desktop
44925,5489,2025-10-01T19:00:00Z,direct,mobile
44926,5537,2024-09-11T19:00:00Z,newsletter,mobile
44927,7882,2024-12-05T14:00:00Z,direct,mobile
44928,4440,2025-04-17T03:00:00Z,direct,desktop
44929,8402,2024-01-11T05:00:00Z,social,desktop
44930,9239,2025-08-01T21:00:00Z,search,mobile
44931,2499,2024-02-26T11:00:00Z,direct,mobile
44932,2088,2025-11-16T03:00:00Z,newsletter,mobile
44933,5777,2025-08-23T10:00:00Z,search,desktop
44934,1304,2025-04-08T10:00:00Z,social,desktop
44935,5124,2025-11-11T02:00:00Z,newsletter,mobile
44936,2937,2024-07-08T01:00:00Z,direct,mobile
44937,7891,2025-09-23T16:00:00Z,newsletter,desktop
44938,5747,2025-12-05T07:00:00Z,newsletter,mobile
44939,4548,2024-11-05T12:00:00Z,social,desktop
44940,9038,2025-09-05T15:00:00Z,newsletter,mobile
44941,326,2024-11-24T02:00:00Z,search,desktop
44942,2852,2025-06-02T23:00:00Z,search,mobile
44943,2613,2024-01-28T06:00:00Z,social,desktop
44944,3273,2025-03-23T06:00:00Z,search,mobile
44945,3179,2025-09-16T08:00:00Z,social,desktop
44946,2904,2025-04-10T08:00:00Z,newsletter,mobile
44947,9650,2024-06-26T00:00:00Z,newsletter,mobile
44948,6805,2024-03-26T05:00:00Z,newsletter,mobile
44949,6350,2025-06-09T09:00:00Z,social,desktop
44950,8914,2025-09-18T04:00:00Z,social,desktop
44951,59,2025-04-23T02:00:00Z,social,mobile
44952,2899,2024-09-08T06:00:00Z,search,mobile
44953,8142,2024-06-13T19:00:00Z,direct,mobile
44954,5902,2024-08-27T09:00:00Z,direct,desktop
44955,5214,2025-07-10T19:00:00Z,newsletter,mobile
44956,3957,2024-03-12T13:00:00Z,social,desktop
44957,1665,2024-10-31T03:00:00Z,direct,mobile
44958,1044,2025-05-11T00:00:00Z,direct,mobile
44959,4187,2024-03-09T23:00:00Z,newsletter,mobile
44960,2629,2024-01-20T20:00:00Z,newsletter,desktop
44961,5661,2024-08-24T16:00:00Z,newsletter,desktop
44962,4119,2025-07-21T19:00:00Z,search,desktop
44963,3888,2025-05-03T18:00:00Z,direct,desktop
44964,2644,2024-11-02T22:00:00Z,social,desktop
44965,9844,2025-07-20T13:00:00Z,social,desktop
44966,9097,2025-01-12T02:00:00Z,social,mobile
44967,6887,2025-11-12T02:00:00Z,search,mobile
44968,6951,2024-10-11T07:00:00Z,search,mobile
44969,2155,2025-05-24T21:00:00Z,direct,mobile
44970,1120,2025-04-05T19:00:00Z,newsletter,desktop
44971,4386,2025-05-25T07:00:00Z,newsletter,mobile
44972,5176,2025-09-28T22:00:00Z,search,desktop
44973,2493,2024-06-05T01:00:00Z,newsletter,desktop
44974,9972,2025-05-20T10:00:00Z,newsletter,mobile
44975,3101,2025-04-17T04:00:00Z,social,desktop
44976,7018,2024-04-16T16:00:00Z,direct,desktop
44977,3990,2025-06-04T04:00:00Z,search,mobile
44978,6045,2024-01-21T09:00:00Z,social,mobile
44979,7359,2024-05-18T05:00:00Z,social,mobile
44980,4089,2025-12-05T16:00:00Z,social,mobile
44981,5654,2024-04-27T08:00:00Z,direct,mobile
44982,6992,2024-06-28T19:00:00Z,search,desktop
44983,9810,2024-12-31T19:00:00Z,search,desktop
44984,9463,2025-11-27T22:00:00Z,search,mobile
44985,185,2025-04-02T13:00:00Z,social,desktop
44986,6695,2025-07-03T15:00:00Z,social,desktop
44987,2074,2024-08-01T04:00:00Z,newsletter,desktop
44988,447,2025-04-10T04:00:00Z,search,mobile
44989,8211,2025-03-11T05:00:00Z,social,mobile
44990,6700,2025-04-04T02:00:00Z,newsletter,desktop
44991,7448,2025-05-28T11:00:00Z,search,desktop
44992,6804,2025-06-12T03:00:00Z,newsletter,desktop
44993,6054,2025-07-25T03:00:00Z,newsletter,desktop
44994,9189,2024-01-08T04:00:00Z,newsletter,mobile
44995,3528,2025-05-23T07:00:00Z,social,mobile
44996,3107,2025-05-29T00:00:00Z,newsletter,mobile
44997,9193,2025-01-26T23:00:00Z,direct,desktop
44998,9767,2024-06-03T21:00:00Z,search,desktop
44999,5687,2025-10-31T09:00:00Z,newsletter,desktop
45000,7002,2025-02-09T09:00:00Z,search,desktop
45001,3482,2024-04-21T13:00:00Z,direct,mobile
45002,9008,2024-03-15T07:00:00Z,search,desktop
45003,7271,2024-10-14T16:00:00Z,social,desktop
45004,590,2024-09-25T17:00:00Z,newsletter,mobile
45005,7102,2024-09-23T06:00:00Z,newsletter,mobile
45006,1518,2024-07-22T07:00:00Z,search,desktop
45007,1367,2024-06-12T18:00:00Z,search,desktop
45008,5330,2025-11-30T14:00:00Z,social,desktop
45009,9753,2024-07-27T00:00:00Z,direct,mobile
45010,9749,2025-09-17T20:00:00Z,direct,mobile
45011,7857,2025-08-18T04:00:00Z,social,mobile
45012,5154,2025-01-07T16:00:00Z,newsletter,mobile
45013,8247,2025-01-19T02:00:00Z,newsletter,mobile
45014,935,2025-02-03T16:00:00Z,search,mobile
45015,2451,2024-12-12T11:00:00Z,social,desktop
45016,8142,2024-12-22T01:00:00Z,search,mobile
45017,7605,2025-08-03T02:00:00Z,search,mobile
45018,6584,2025-10-16T18:00:00Z,search,mobile
45019,3529,2025-05-30T00:00:00Z,newsletter,desktop
45020,2124,2025-06-23T04:00:00Z,direct,desktop
45021,1206,2024-12-09T08:00:00Z,direct,desktop
45022,5020,2024-01-21T04:00:00Z,search,desktop
45023,7768,2024-07-10T23:00:00Z,search,mobile
45024,9085,2024-11-12T00:00:00Z,search,mobile
45025,7736,2025-12-06T07:00:00Z,direct,mobile
45026,2666,2024-01-18T02:00:00Z,newsletter,desktop
45027,9774,2025-08-23T00:00:00Z,newsletter,mobile
45028,5764,2025-08-13T13:00:00Z,newsletter,desktop
45029,8575,2024-04-08T18:00:00Z,social,mobile
45030,6263,2024-04-30T12:00:00Z,newsletter,mobile
45031,1774,2025-12-10T13:00:00Z,newsletter,desktop
45032,9082,2025-07-02T11:00:00Z,direct,desktop
45033,1384,2024-07-30T17:00:00Z,search,desktop
45034,9270,2025-07-15T01:00:00Z,social,mobile
45035,4048,2024-04-23T15:00:00Z,newsletter,mobile
45036,9747,2025-01-16T07:00:00Z,newsletter,mobile
45037,9708,2024-08-01T06:00:00Z,newsletter,mobile
45038,3122,2025-04-27T02:00:00Z,newsletter,mobile
45039,2442,2025-11-13T12:00:00Z,social,desktop
45040,6087,2025-10-29T10:00:00Z,newsletter,desktop
